id_hecho,titulo,descripcion,categoria,latitud,longitud,fecha_del_hecho
134,Violencia de género en un barrio residencial en plena temporada de vacaciones 59681787,"Un hecho de violencia de género se detectó en un supermercado en la calle Camino 3, en plena temporada de vacaciones, según testigos.",Violencia de género,-34.643437,-58.359858,16/3/2023
135,Violencia de género en un transporte público en plena noche 69977111,"Un hecho de violencia de género motivó una llamada al 911 en un parque público en la calle Av. San Salvador de Jujuy, a media tarde, según testigos.",Violencia de género,-34.629589,-58.475208,14/9/2021
136,Violencia de género en el centro de la ciudad al amanecer 29375463,"Un hecho de violencia de género motivó una llamada al 911 en un transporte público en la calle Calle 2, por la mañana, según testigos.",Violencia de género,-34.58547,-58.440004,24/2/2025
137,Allanamiento en una estación de servicio durante el fin de semana 65056078,"Un hecho de allanamiento ocurrió en el centro de la ciudad en la calle Boulevard San Martin, por la mañana, según testigos.",Allanamiento,-34.616845,-58.358311,23/1/2022
138,Vandalismo en un barrio residencial al amanecer 89544638,"Un hecho de vandalismo fue captado por cámaras en las afueras en la calle Avenida Neuquén, al amanecer, según testigos.",Vandalismo,-34.582362,-58.523127,17/3/2021
139,Accidente de tránsito en un supermercado a media tarde 87309375,"Un hecho de accidente de tránsito se registró en una zona turística en la calle Diagonal Ciudad Autónoma de Buenos Aires, en plena temporada de vacaciones, según testigos.",Accidente de tránsito,-34.659061,-58.372911,13/8/2024
140,Violencia de género en un barrio residencial en plena temporada de vacaciones 64154630,"Un hecho de violencia de género fue captado por cámaras en el centro de la ciudad en la calle Calle Omar Nuñez, en plena temporada de vacaciones, según testigos.",Violencia de género,-34.608102,-58.450331,14/6/2023
141,Accidente de tránsito en un parque público durante el fin de semana 98864138,"Un hecho de accidente de tránsito fue reportado en una zona turística en la calle Avenida Neuquén, en plena hora pico, según testigos.",Accidente de tránsito,-34.633741,-58.454341,14/11/2020
142,Estafa en un transporte público por la mañana 12719177,"Un hecho de estafa generó intervención policial en un barrio residencial en la calle Calle Santa Fe, por la mañana, según testigos.",Estafa,-34.695902,-58.44828,9/1/2025
143,Robo en un barrio residencial durante el fin de semana 90924923,"Un hecho de robo fue investigado en un transporte público en la calle Avenida San Salvador de Jujuy, en plena temporada de vacaciones, según testigos.",Robo,-34.570227,-58.475942,13/5/2024
144,Hurto en las afueras a media tarde 11548875,"Un hecho de hurto se detectó en un transporte público en la calle Diagonal Chubut, en un día lluvioso, según testigos.",Hurto,-34.627334,-58.410094,30/3/2025
145,Estafa en un transporte público a media tarde 50446656,"Un hecho de estafa fue investigado en el centro de la ciudad en la calle Diagonal Entre Ríos, en plena temporada de vacaciones, según testigos.",Estafa,-34.557187,-58.527642,29/3/2021
146,Allanamiento en un barrio residencial a media tarde 16570903,"Un hecho de allanamiento se registró en un supermercado en la calle Av. Güemes, en un día lluvioso, según testigos.",Allanamiento,-34.691855,-58.398684,27/11/2022
147,Venta de drogas en una estación de servicio en plena temporada de vacaciones 71163669,"Un hecho de venta de drogas motivó una llamada al 911 en un barrio residencial en la calle Av. San Martin, durante el fin de semana, según testigos.",Venta de drogas,-34.689813,-58.458671,7/4/2025
148,Robo en un supermercado en plena temporada de vacaciones 23661447,"Un hecho de robo generó intervención policial en un supermercado en la calle Calle Santa Cruz, durante el fin de semana, según testigos.",Robo,-34.674808,-58.373839,1/2/2024
149,Venta de drogas en una calle transitada durante el fin de semana 85632021,"Un hecho de venta de drogas tuvo lugar en las afueras en la calle Boulevard Jujuy, a media tarde, según testigos.",Venta de drogas,-34.553469,-58.518855,23/10/2022
150,Allanamiento en una calle transitada por la mañana 81828690,"Un hecho de allanamiento fue reportado en un parque público en la calle Calle Córdoba, en un día lluvioso, según testigos.",Allanamiento,-34.591747,-58.377589,7/9/2023
151,Hurto en una estación de servicio en plena hora pico 61651023,"Un hecho de hurto fue captado por cámaras en un barrio residencial en la calle Av. Rivadavia, al amanecer, según testigos.",Hurto,-34.63599,-58.475457,28/10/2022
152,Vandalismo en un parque público en plena hora pico 10433440,"Un hecho de vandalismo fue captado por cámaras en el centro de la ciudad en la calle Av. Buenos Aires, al amanecer, según testigos.",Vandalismo,-34.680724,-58.351786,2/3/2022
153,Delito informático en una zona turística en plena temporada de vacaciones 2278430,"Un hecho de delito informático se detectó en un supermercado en la calle Diagonal 176 A, al amanecer, según testigos.",Delito informático,-34.698711,-58.446731,14/3/2025
154,Corrupción en una zona turística en un día lluvioso 38259510,"Un hecho de corrupción fue reportado en una zona turística en la calle Avenida 7, en plena temporada de vacaciones, según testigos.",Corrupción,-34.581431,-58.503084,18/5/2022
155,Corrupción en las afueras en plena noche 67275226,"Un hecho de corrupción fue investigado en el centro de la ciudad en la calle Av. Chilecito, en un día lluvioso, según testigos.",Corrupción,-34.594633,-58.366115,8/2/2023
156,Delito informático en las afueras en plena hora pico 51737899,"Un hecho de delito informático tuvo lugar en un supermercado en la calle Diag. 2, en plena noche, según testigos.",Delito informático,-34.589996,-58.525884,8/6/2024
157,Homicidio en un barrio residencial a media tarde 62893524,"Un hecho de homicidio se detectó en una zona turística en la calle Blv. Córdoba, al amanecer, según testigos.",Homicidio,-34.591035,-58.371827,23/12/2020
158,Hurto en las afueras en un día lluvioso 63675617,"Un hecho de hurto fue denunciado en una calle transitada en la calle Avenida Rosario, durante el fin de semana, según testigos.",Hurto,-34.610208,-58.481893,6/2/2021
159,Delito informático en un supermercado a media tarde 1149904,"Un hecho de delito informático motivó una llamada al 911 en el centro de la ciudad en la calle Diag. 9, por la mañana, según testigos.",Delito informático,-34.581002,-58.427871,21/1/2023
160,Corrupción en las afueras en plena hora pico 40958577,"Un hecho de corrupción motivó una llamada al 911 en el centro de la ciudad en la calle Blv. 1, por la mañana, según testigos.",Corrupción,-34.696691,-58.44829,8/3/2024
161,Delito informático en el centro de la ciudad en plena hora pico 68226387,"Un hecho de delito informático fue captado por cámaras en una estación de servicio en la calle Av. Rawson, al amanecer, según testigos.",Delito informático,-34.565867,-58.511842,29/11/2024
162,Hurto en una calle transitada en plena noche 20042439,"Un hecho de hurto fue denunciado en una calle transitada en la calle Calle Salta, en plena hora pico, según testigos.",Hurto,-34.570529,-58.445452,4/6/2021
163,Vandalismo en un transporte público en un día lluvioso 90248687,"Un hecho de vandalismo tuvo lugar en un parque público en la calle Av. J.J. Castelli, en un día lluvioso, según testigos.",Vandalismo,-34.695069,-58.392569,29/5/2023
164,Delito informático en un barrio residencial en plena temporada de vacaciones 96883356,"Un hecho de delito informático fue captado por cámaras en un transporte público en la calle Diag. 7, a media tarde, según testigos.",Delito informático,-34.551525,-58.423419,16/6/2021
165,Allanamiento en un transporte público en plena hora pico 79824073,"Un hecho de allanamiento se detectó en un barrio residencial en la calle Av. San Miguel de Tucumán, durante el fin de semana, según testigos.",Allanamiento,-34.627731,-58.402773,17/12/2022
166,Homicidio en el centro de la ciudad por la mañana 40806359,"Un hecho de homicidio ocurrió en una zona turística en la calle Blv. Neuquén, en plena noche, según testigos.",Homicidio,-34.590549,-58.40452,11/3/2022
167,Delito informático en las afueras al amanecer 56086532,"Un hecho de delito informático generó intervención policial en una zona turística en la calle Calle Pte. Perón, en plena noche, según testigos.",Delito informático,-34.597868,-58.441624,21/9/2024
168,Estafa en una zona turística en un día lluvioso 93001765,"Un hecho de estafa fue investigado en un parque público en la calle Av. 7, en plena noche, según testigos.",Estafa,-34.662138,-58.527687,7/8/2024
169,Hurto en las afueras en un día lluvioso 68044889,"Un hecho de hurto fue reportado en una calle transitada en la calle Calle Santa Rosa, en plena hora pico, según testigos.",Hurto,-34.558154,-58.474761,13/3/2023
170,Estafa en un supermercado en plena temporada de vacaciones 69977707,"Un hecho de estafa fue denunciado en un barrio residencial en la calle Boulevard 7, en plena temporada de vacaciones, según testigos.",Estafa,-34.630522,-58.381839,1/10/2020
171,Violencia de género en las afueras en plena temporada de vacaciones 21685466,"Un hecho de violencia de género motivó una llamada al 911 en el centro de la ciudad en la calle Calle Bahía Blanca, durante el fin de semana, según testigos.",Violencia de género,-34.59367,-58.372411,18/2/2024
172,Estafa en una estación de servicio en plena noche 65746119,"Un hecho de estafa fue reportado en las afueras en la calle Blv. La Rioja, durante el fin de semana, según testigos.",Estafa,-34.620539,-58.392226,10/8/2020
173,Homicidio en las afueras al amanecer 96477039,"Un hecho de homicidio motivó una llamada al 911 en las afueras en la calle Calle 9, en un día lluvioso, según testigos.",Homicidio,-34.69808,-58.362721,15/1/2021
174,Accidente de tránsito en un barrio residencial en un día lluvioso 36896908,"Un hecho de accidente de tránsito se detectó en una calle transitada en la calle Av. J.J. Castelli, en plena hora pico, según testigos.",Accidente de tránsito,-34.632122,-58.35264,7/3/2022
175,Amenaza en un barrio residencial a media tarde 53068579,"Un hecho de amenaza fue captado por cámaras en una calle transitada en la calle Avenida Mendoza, en un día lluvioso, según testigos.",Amenaza,-34.665637,-58.485331,21/4/2022
176,Accidente de tránsito en una zona turística durante el fin de semana 69994115,"Un hecho de accidente de tránsito tuvo lugar en un transporte público en la calle Diag. 8, en plena noche, según testigos.",Accidente de tránsito,-34.671339,-58.358269,7/1/2022
177,Hurto en una zona turística al amanecer 79911058,"Un hecho de hurto fue reportado en un supermercado en la calle Diag. Comodoro Rivadavia, durante el fin de semana, según testigos.",Hurto,-34.585006,-58.529116,5/3/2024
178,Estafa en una zona turística en plena hora pico 2043294,"Un hecho de estafa motivó una llamada al 911 en un parque público en la calle Av. 3, en plena hora pico, según testigos.",Estafa,-34.595046,-58.354987,1/12/2022
179,Allanamiento en un transporte público en plena noche 29350819,"Un hecho de allanamiento fue captado por cámaras en un supermercado en la calle Boulevard Alem, en un día lluvioso, según testigos.",Allanamiento,-34.559085,-58.526408,21/7/2021
180,Venta de drogas en un transporte público al amanecer 56555021,"Un hecho de venta de drogas fue investigado en una estación de servicio en la calle Blv. Alvear, en un día lluvioso, según testigos.",Venta de drogas,-34.611189,-58.49214,30/1/2022
181,Violencia de género en un supermercado en plena temporada de vacaciones 33147607,"Un hecho de violencia de género fue investigado en una estación de servicio en la calle Camino 8, a media tarde, según testigos.",Violencia de género,-34.661361,-58.500112,24/9/2021
182,Vandalismo en una estación de servicio a media tarde 70510452,"Un hecho de vandalismo se detectó en una estación de servicio en la calle Calle 5, en un día lluvioso, según testigos.",Vandalismo,-34.681794,-58.524782,7/6/2023
183,Allanamiento en un supermercado durante el fin de semana 64440414,"Un hecho de allanamiento fue reportado en una estación de servicio en la calle Avenida La Plata, a media tarde, según testigos.",Allanamiento,-34.69155,-58.485116,28/7/2021
184,Allanamiento en un supermercado en plena noche 47619842,"Un hecho de allanamiento tuvo lugar en las afueras en la calle Av. La Rioja, en plena noche, según testigos.",Allanamiento,-34.638212,-58.465989,11/10/2022
